image_id	poem
img_86587	在天愿作比翼鸟，在地愿为连理枝。
img_86588	得成比目何辞死，愿作鸳鸯不羡仙。
img_86589	郎骑竹马来，绕床弄青梅。
img_86590	忆与君别年，种桃齐蛾眉。
img_86591	惜分长怕君先去，直待醉时休。
img_86592	柳色披衫金缕凤，纤手轻拈红豆弄，翠蛾双敛正含情。
img_86593	还作一段相思，冷波叶舞愁红，送人双桨。
img_86594	君宠益娇态，君怜无是非。
img_86595	碧云无渡碧天沉，是湖心，是侬心。
img_86596	乌丝阑纸娇红篆，历历春星。
img_86597	两情缠绵忽如故。复畏秋风生晓路。
img_86598	绮席象床寒玉枕，美人何处醉黄花。
img_86599	乌啼隐杨花，君醉留妾家。
img_86600	出入君怀袖，动摇微风发。
img_86601	我歌君起舞，潦倒略相同。
img_86602	为君憔悴尽，百花时。
img_86603	无那尘缘容易绝，燕子依然，软踏帘钩说。
img_86604	若待得君来向此，花前对酒不忍触。
img_86605	掩妾泪，听君歌。
img_86606	女曰鸡鸣，士曰昧旦。
img_86607	君在阴兮影不见，君依光兮妾所愿。
img_86608	凝恨对残晖，忆君君不知。
img_86609	人去秋千闲挂月，马停杨柳倦嘶风。
img_86610	合欢桃核终堪恨，里许元来别有人。
img_86611	妇人依倚子与夫，同居贫贱心亦舒。
img_86612	今日俸钱过十万，与君营奠复营斋。
img_86613	须作一生拚，尽君今日欢。
img_86614	奴为出来难，教君恣意怜。
img_86615	结发为夫妻，恩爱两不疑。
img_86616	尘缘一点，回首西风又陈迹。
img_86617	怀春情不断，犹带相思旧子。
img_86618	织锦相思楼影下，钿钗暗约小帘间。
img_86619	青绫被，莫忆金闺故步。
img_86620	相思不作勤书礼，别后吾言在订顽。
img_86621	名播兰簪妃后里，晕生莲脸君王侧。
img_86622	恐断红尚有相思字，何由见得。
img_86623	天街曾醉美人畔，凉枝移插乌巾。
img_86624	还始觉留情缘眼，宽带因春。
img_86625	但怪得当年梦缘能短。
img_86626	空劳纤手，解佩赠情人。
img_86627	美人金梯出，素手自提筐。
img_86628	绣袂捧琴兮，登君子堂。
img_86629	群燕辞归鹄南翔，念君客游多断肠。
img_86630	君歌杨叛儿，妾劝新丰酒。
img_86631	愿君采葑菲，无以下体妨。
img_86632	占得杏梁安稳处，体轻唯有主人怜，堪羡好因缘。
img_86633	远与君别者，乃至雁门关。
img_86634	还怕两人俱薄命，再缘悭剩月零风里。
img_86635	应难奈，故人天际，望彻淮山，相思无雁足。
img_86636	忆得盈盈拾翠侣，共携赏凤城寒食。
img_86637	何事非相思，江上葳蕤竹。
img_86638	宝奁明月不欺人，明日归来君试看。
img_86639	春闺月，红袖不须啼。
img_86640	可能无意传双蝶，尽付芳心与蜜房。
img_86641	送君如昨日，檐前露已团。
img_86642	旧相思偏供闲昼。
img_86643	画船捶鼓催君去。高楼把酒留君住。
img_86644	君知否，是山西将种，曾系诗盟。
img_86645	美人结长想，对此心凄然。
img_86646	念碎劈芳心，萦思千缕，赠将幽素，偷翦重云。
img_86647	贞女贵徇夫，舍生亦如此。
img_86648	枕障薰炉隔绣帷，二年终日苦相思，杏花明月始应知。
img_86649	漫向寒炉醉玉瓶，唤君同赏小窗明。
img_86650	新知遭薄俗，旧好隔良缘。
img_86651	花满河阳，为君羞褪晨妆茜。
img_86652	相思处青年如梦，乘鸾仙阙。
img_86653	屏却相思，近来知道都无益。
img_86654	不茶不饭，不言不语，一味供他憔悴。
img_86655	皑如山上雪，皎若云间月。
img_86656	窈窕淑女，君子好逑。
img_86657	梨花院落溶溶月，柳絮池塘淡淡风。
img_86658	妆罢低声问夫婿，画眉深浅入时无。
img_86659	君知妾有夫，赠妾双明珠。
img_86660	海水梦悠悠，君愁我亦愁。
img_86661	相思只在，丁香枝上，豆蔻梢头。
img_86662	莫唱当年长恨歌，人间亦自有银河。
img_86663	关关雎鸠，在河之洲。窈窕淑女，君子好逑。
img_86664	天长地久有时尽，此恨绵绵无绝期。
img_86665	人生自是有情痴，此恨不关风与月。
img_86666	生当复来归，死当长相思。
img_86667	换我心，为你心，始知相忆深。
img_86668	日日思君不见君，共饮长江水。
img_86669	泪眼问花花不语，乱红飞过秋千去。
img_86670	怕相思，已相思，轮到相思没处辞，眉间露一丝。
img_86671	天涯地角有穷时，只有相思无尽处。
img_86672	还君明珠双泪垂，恨不相逢未嫁时。
img_86673	直道相思了无益，未妨惆怅是清狂。
img_86674	落花人独立，微雨燕双飞。
img_86675	取次花丛懒回顾，半缘修道半缘君。
img_86676	夜月一帘幽梦，春风十里柔情。
img_86677	若是前生未有缘，待重结来生愿。
img_86678	似此星辰非昨夜，为谁风露立中宵。
img_86679	问世间，情是何物，直教生死相许？
img_86680	一日不见兮，思之如狂。
img_86681	身无彩凤双飞翼，心有灵犀一点通。
img_86682	愿得一心人，白头不相离。
img_86683	山无陵，江水为竭，冬雷震震，夏雨雪。天地合，乃敢与君绝。
img_86684	两情若是久长时，又岂在朝朝暮暮。
img_86685	只愿君心似我心，定不负相思意。
img_86686	入我相思门，知我相思苦，
img_86687	玲珑骰子安红豆，入骨相思知不知。
img_86688	十年生死两茫茫，不思量，自难忘。
img_86689	平生不会相思，才会相思，便害相思。
img_86690	昨梦西湖，老扁舟身世。
img_86691	清明上巳西湖好，满目繁华。
img_86692	西湖又还春晚，水树乱莺啼。
img_86693	西湖到日，重见梅钿皱。
img_86694	西湖旧日，留连清夜，爱酒几将花误。
img_86695	坡谓西湖，正如西子，浓抹淡妆临镜台。
img_86696	记取西湖西畔，正暮山好处，空翠烟霏。
img_86697	梅须逊雪三分白，雪却输梅一段香。
img_86698	山外青山楼外楼，西湖歌舞几时休？
img_86699	细雨鱼儿出，微风燕子斜。
img_86700	秋丛绕舍似陶家，遍绕篱边日渐斜。
img_86701	日出东南隅，照我秦氏楼。
img_86702	云散月明谁点缀？天容海色本澄清。
img_86703	但远山长，云山乱，晓山青。
img_86704	云无心以出岫，鸟倦飞而知还。
img_86705	暮云收尽溢清寒。银汉无声转玉盘。
img_86706	大风起兮云飞扬。威加海内兮归故乡。安得猛士兮守四方！
img_86707	纤云弄巧，飞星传恨，银汉迢迢暗度。
img_86708	孤山寺北贾亭西，水面初平云脚低。
img_86709	月下飞天镜，云生结海楼。
img_86710	忆对中秋丹桂丛。花在杯中。月在杯中。
img_86711	昨夜雨疏风骤，浓睡不消残酒。
img_86712	深林人不知，明月来相照。
img_86713	可怜九月初三夜，露似真珠月似弓。
img_86714	唤起一天明月，照我满怀冰雪，浩荡百川流。
img_86715	雾失楼台，月迷津渡。
img_86716	半竿落日，两行新雁，一叶扁舟。
img_86717	且就洞庭赊月色，将船买酒白云边。
img_86718	小时不识月，呼作白玉盘。
img_86719	举头西北浮云，倚天万里须长剑。
img_86720	日入室中暗，荆薪代明烛。
img_86721	白日丽飞甍，参差皆可见。
img_86722	青山霁后云犹在，画出东南四五峰。
img_86723	归云一去无踪迹，何处是前期？
img_86724	越人语天姥，云霞明灭或可睹。
img_86725	浓似春云淡似烟，参差绿到大江边。
img_86726	丹阳城南秋海阴，丹阳城北楚云深。
img_86727	云开远见汉阳城，犹是孤帆一日程。
img_86728	山从人面起，云傍马头生。
img_86729	骝马新跨白玉鞍，战罢沙场月色寒。
img_86730	床前明月光，疑是地上霜。
img_86731	山寺月中寻桂子，郡亭枕上看潮头。
img_86732	回乐烽前沙似雪，受降城外月如霜。
img_86733	凤箫声动，玉壶光转，一夜鱼龙舞。
img_86734	故人早晚上高台。赠我江南春色一枝梅。
img_86735	暮从碧山下，山月随人归。
img_86736	双星何事今宵会，遗我庭前月一钩。
img_86737	家家乞巧望秋月，穿尽红丝几万条。
img_86738	云淡风轻近午天，傍花随柳过前川。
img_86739	青女素娥俱耐冷，月中霜里斗婵娟。
img_86740	俱怀逸兴壮思飞，欲上青天揽明月。
img_86741	黯与山僧别，低头礼白云。
img_86742	西风烈，长空雁叫霜晨月。
img_86743	今宵楼上一尊同。云湿纱窗。
img_86744	悲商叩林，白云依山。
img_86745	骊宫高处入青云，仙乐风飘处处闻。
img_86746	风萧萧而异响，云漫漫而奇色。
img_86747	可惜一溪风月，莫教踏碎琼瑶。
img_86748	更深黄月落，夜久靥星稀。
img_86749	此夜星繁河正白，人传织女牵牛客。
img_86750	云拼欲下星斗动，天乐一声肌骨寒。
img_86751	星汉灿烂，若出其里。
img_86752	月黑雁飞高，单于夜遁逃。
img_86753	玉皇开碧落，银界失黄昏。
img_86754	梦入蓝桥，几点疏星映朱户。
img_86755	塞马一声嘶，残星拂大旗。
img_86756	半床落月蛩声病，万里寒云雁阵迟。
img_86757	晓月过残垒，繁星宿故关。
img_86758	乌鹊倦栖，鱼龙惊起，星斗挂垂杨。
img_86759	一声已动物皆静，四座无言星欲稀。
img_86760	昨夜斗回北，今朝岁起东。
img_86761	忽然更作渔阳掺，黄云萧条白日暗。
img_86762	五更鼓角声悲壮，三峡星河影动摇。
img_86763	苦雨思白日，浮云何由卷。
img_86764	圆魄上寒空，皆言四海同。
img_86765	青海阵云匝，黑山兵气冲。
img_86766	荆江日落阵云低，横戈跃马今何时。
img_86767	迁客此时徒极目，长洲孤月向谁明。
img_86768	朗月清风，浓烟暗雨，天教憔悴度芳姿。
img_86769	中秋佳月最端圆。老痴顽。见多番。
img_86770	山中夜来月，到晓不曾看。
img_86771	草木摇杀气，星辰无光彩。
img_86772	家住层城临汉苑，心随明月到胡天。
img_86773	上窗风动竹，月微明。
img_86774	是别有人间，那边才见，光影东头。
img_86775	池塘过雨急鸣蛙。酒醒明月照窗纱。
img_86776	月照城头乌半飞，霜凄万树风入衣。
img_86777	胡瓶落膊紫薄汗，碎叶城西秋月团。
img_86778	想今宵也对新月，过轻寒何处小桥。
img_86779	愿月常圆，休要暂时缺。
img_86780	月出于东山之上，徘徊于斗牛之间。
img_86781	明月，明月，胡笳一声愁绝。
img_86782	青冥浩荡不见底，日月照耀金银台。
img_86783	江上月明胡雁过，淮南木落楚山多。
img_86784	明月何皎皎，照我罗床帏。
img_86785	斜月沉沉藏海雾，碣石潇湘无限路。
img_86786	挟飞仙以遨游，抱明月而长终。
img_86787	明月净松林，千峰同一色。
img_86788	细雨春芜上林苑，颓垣夜月洛阳宫。
img_86789	但见宵从海上来，宁知晓向云间没。
img_86790	皎皎窗中月，照我室南端。
img_86791	偏皎洁，知他多少，阴晴圆缺。
img_86792	逢流星兮问路，顾我指兮从左。
img_86793	凄凉南浦，断桥斜月。
img_86794	携盘独出月荒凉，渭城已远波声小。
img_86795	岁寒无与同，朗月何胧胧。
img_86796	每圆处即良宵，甚此夕偏饶，对歌临怨。
img_86797	月色穿帘风入竹，倚屏双黛愁时。
img_86798	拜华星之坠几，约明月之浮槎。
img_86799	月傍苑楼灯影暗，风传阁道马蹄回。
img_86800	九衢雪小，千门月淡，元宵灯近。
img_86801	今夜月明江上酒初醒。
img_86802	穿针人在合欢楼，正月露玉盘高泻。
img_86803	天上若无修月户，桂枝撑损向西轮。
img_86804	寒月悲笳，万里西风瀚海沙。
img_86805	又疑瑶台镜，飞在青云端。
img_86806	今年欢笑复明年，秋月春风等闲度。
img_86807	曲终漏尽严具陈，月没星稀天下旦。
img_86808	欹枕数秋天，蟾蜍下早弦。
img_86809	桂魄飞来光射处，冷浸一天秋碧。
img_86810	相思只在梦魂中。今宵月，偏照小楼东。
img_86811	白草黄沙。月照孤村三两家。
img_86812	古刹疏钟度，遥岚破月悬。
img_86813	空山梵呗静，水月影俱沉。
img_86814	人悄悄，帘外月胧明。
img_86815	月华如练，长是人千里。
img_86816	松排山面千重翠，月点波心一颗珠。
img_86817	日月之行，若出其中。
img_86818	山高月小，水落石出。
img_86819	朝云乱人目，帝女湘川宿。
img_86820	黄埃散漫风萧索，云栈萦纡登剑阁。
img_86821	置酒望白云，商飙起寒梧。
img_86822	白云初下天山外，浮云直向五原间。
img_86823	俯皇都之宏丽兮，瞰云霞之浮动。
img_86824	密云双凤，初破缕金团。
img_86825	浮云暮南征，可望不可攀。
img_86826	表独立兮山之上，云容容兮而在下
img_86827	隔岸荒云远断，绕矶小树微明。
img_86828	对朝云叆叇，暮雨霏微，乱峰相倚。
img_86829	霰雪纷其无垠兮，云霏霏而承宇。
img_86830	冷冷水向桥东去。漠漠云归溪上住。
img_86831	阁雪云低，卷沙风急，惊雁失序。
img_86832	清漏渐移相望久，微云未接过来迟。
img_86833	飞云当面化龙蛇，夭矫转空碧。
img_86834	碧虚无云风不起，山上长松山下水。
img_86835	雪雰雰而薄木兮，云霏霏而陨集。
img_86836	地冷叶先尽，谷寒云不行。
img_86837	卧看牵牛织女星，月转过梧桐树影。
img_86838	长歌吟松风，曲尽河星稀。
img_86839	月明星稀，乌鹊南飞。绕树三匝，何枝可依？
img_86840	迟迟钟鼓初长夜，耿耿星河欲曙天。
img_86841	辛苦遭逢起一经，干戈寥落四周星。
img_86842	北斗七星高，哥舒夜带刀。
img_86843	微微风簇浪，散作满河星。
img_86844	云母屏风烛影深，长河渐落晓星沉。
img_86845	迢迢牵牛星，皎皎河汉女。
img_86846	行宫见月伤心色，夜雨闻铃肠断声。
img_86847	夜阑风静欲归时，惟有一江明月碧琉璃。
img_86848	花明月暗笼轻雾，今宵好向郎边去。
img_86849	灯半昏时，月半明时。
img_86850	流星透疏木，走月逆行云。
img_86851	无情有恨何人觉？月晓风清欲堕时。
img_86852	齐唱宪王春乐府，金梁桥外月如霜。
img_86853	笙歌散后酒初醒，深院月斜人静。
img_86854	何夜无月？何处无竹柏？但少闲人如吾两人者耳。
img_86855	走马西来欲到天，辞家见月两回圆。
img_86856	静夜沉沉，浮光霭霭，冷浸溶溶月。
img_86857	星点点，月团团。倒流河汉入杯盘。
img_86858	山光忽西落，池月渐东上。
img_86859	风鸣两岸叶，月照一孤舟。
img_86860	边月随弓影，胡霜拂剑花。
img_86861	昨夜风开露井桃，未央前殿月轮高。
img_86862	满月飞明镜，归心折大刀。
